Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.305","45,1%"
"GALICIA","MULLERES","204.889","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.221","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.905","55,22%"
"A.S. FERROL","HOMES","12.128","44,48%"
"A.S. FERROL","MULLERES","15.136","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.805","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.396","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.316","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.673","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.146","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.074","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.183","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.322","54,27%"
"A.S. VIGO","HOMES","38.390","45,9%"
"A.S. VIGO","MULLERES","45.251","54,1%"
"SEN A.S. ASIGNADA","HOMES","116","46,77%"
"SEN A.S. ASIGNADA","MULLERES","132","53,23%"
