Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.460","46,58%"
"GALICIA","MULLERES","60.165","53,42%"

"A.S. A CORUÑA E CEE","HOMES","12.442","46,8%"
"A.S. A CORUÑA E CEE","MULLERES","14.144","53,2%"
"A.S. FERROL","HOMES","3.663","45,76%"
"A.S. FERROL","MULLERES","4.341","54,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.505","46,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.299","53,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.328","46,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.413","53,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.944","46,95%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.715","53,05%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.822","47,13%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.773","52,87%"
"A.S. VIGO","HOMES","10.756","46,29%"
"A.S. VIGO","MULLERES","12.480","53,71%"
