Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.510","47,44%"
"GALICIA","MULLERES","83.665","52,56%"

"A.S. A CORUÑA E CEE","HOMES","17.751","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","19.616","52,5%"
"A.S. FERROL","HOMES","4.972","46,76%"
"A.S. FERROL","MULLERES","5.662","53,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.408","47,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.303","52,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.480","46,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.580","53,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.691","47,54%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.589","52,46%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.623","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.542","52,07%"
"A.S. VIGO","HOMES","16.585","47,44%"
"A.S. VIGO","MULLERES","18.373","52,56%"
