Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","151.630","45,28%"
"GALICIA","MULLERES","183.264","54,72%"

"A.S. A CORUÑA E CEE","HOMES","33.016","45,19%"
"A.S. A CORUÑA E CEE","MULLERES","40.044","54,81%"
"A.S. FERROL","HOMES","10.450","44,73%"
"A.S. FERROL","MULLERES","12.912","55,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.669","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.931","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.269","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.971","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.539","45,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.017","54,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.104","45,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.704","54,11%"
"A.S. VIGO","HOMES","35.513","46,04%"
"A.S. VIGO","MULLERES","41.617","53,96%"
"SEN A.S. ASIGNADA","HOMES","70","50,72%"
"SEN A.S. ASIGNADA","MULLERES","68","49,28%"
