Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.827","45,2%"
"GALICIA","MULLERES","208.330","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.105","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.871","55,16%"
"A.S. FERROL","HOMES","12.426","44,63%"
"A.S. FERROL","MULLERES","15.418","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.406","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.929","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.717","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.976","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.369","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.277","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.716","45,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.823","54,15%"
"A.S. VIGO","HOMES","38.977","45,92%"
"A.S. VIGO","MULLERES","45.906","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
