Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.950","44,99%"
"GALICIA","MULLERES","200.486","55,01%"

"A.S. A CORUÑA E CEE","HOMES","36.139","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.647","55,27%"
"A.S. FERROL","HOMES","11.703","44,33%"
"A.S. FERROL","MULLERES","14.697","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.221","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.873","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.777","43,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.195","56,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.776","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.738","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.559","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.702","54,38%"
"A.S. VIGO","HOMES","37.654","45,83%"
"A.S. VIGO","MULLERES","44.499","54,17%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
