Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.278","45,21%"
"GALICIA","MULLERES","208.797","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.222","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.006","55,15%"
"A.S. FERROL","HOMES","12.446","44,63%"
"A.S. FERROL","MULLERES","15.443","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.518","44,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.023","55,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.770","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.016","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.401","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.318","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.783","45,88%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.879","54,12%"
"A.S. VIGO","HOMES","39.027","45,91%"
"A.S. VIGO","MULLERES","45.984","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
