Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.911","45,04%"
"GALICIA","MULLERES","202.465","54,96%"

"A.S. A CORUÑA E CEE","HOMES","36.628","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.240","55,26%"
"A.S. FERROL","HOMES","11.927","44,46%"
"A.S. FERROL","MULLERES","14.898","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.498","44,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.120","55,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.986","44,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.387","55,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.917","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.897","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.852","45,68%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.989","54,32%"
"A.S. VIGO","HOMES","37.983","45,88%"
"A.S. VIGO","MULLERES","44.801","54,12%"
"SEN A.S. ASIGNADA","HOMES","120","47,43%"
"SEN A.S. ASIGNADA","MULLERES","133","52,57%"
