Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","147.158","45,51%"
"GALICIA","MULLERES","176.176","54,49%"

"A.S. A CORUÑA E CEE","HOMES","31.964","45,49%"
"A.S. A CORUÑA E CEE","MULLERES","38.300","54,51%"
"A.S. FERROL","HOMES","10.050","45,03%"
"A.S. FERROL","MULLERES","12.266","54,97%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.126","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.123","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.714","44,55%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.049","55,45%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.082","45,7%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.297","54,3%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.513","46,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.760","53,84%"
"A.S. VIGO","HOMES","34.652","46,21%"
"A.S. VIGO","MULLERES","40.330","53,79%"
"SEN A.S. ASIGNADA","HOMES","57","52,78%"
"SEN A.S. ASIGNADA","MULLERES","51","47,22%"
