Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.421","44,98%"
"GALICIA","MULLERES","199.910","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.993","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.473","55,27%"
"A.S. FERROL","HOMES","11.655","44,32%"
"A.S. FERROL","MULLERES","14.644","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.171","44,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.816","55,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.715","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.140","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.716","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.671","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.477","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.611","54,39%"
"A.S. VIGO","HOMES","37.572","45,82%"
"A.S. VIGO","MULLERES","44.420","54,18%"
"SEN A.S. ASIGNADA","HOMES","122","47,47%"
"SEN A.S. ASIGNADA","MULLERES","135","52,53%"
