Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.329","45,19%"
"GALICIA","MULLERES","207.841","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.943","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.690","55,17%"
"A.S. FERROL","HOMES","12.403","44,63%"
"A.S. FERROL","MULLERES","15.386","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.320","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.859","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.643","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.951","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.387","45,46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.263","54,54%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.610","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.737","54,18%"
"A.S. VIGO","HOMES","38.909","45,92%"
"A.S. VIGO","MULLERES","45.825","54,08%"
"SEN A.S. ASIGNADA","HOMES","114","46,72%"
"SEN A.S. ASIGNADA","MULLERES","130","53,28%"
