Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","64.586","47,24%"
"GALICIA","MULLERES","72.127","52,76%"

"A.S. A CORUÑA E CEE","HOMES","14.760","47,24%"
"A.S. A CORUÑA E CEE","MULLERES","16.484","52,76%"
"A.S. FERROL","HOMES","4.240","46,11%"
"A.S. FERROL","MULLERES","4.956","53,89%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.862","47,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.609","52,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.652","46,79%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.701","53,21%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.764","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.589","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.278","47,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.200","52,37%"
"A.S. VIGO","HOMES","14.030","47,37%"
"A.S. VIGO","MULLERES","15.588","52,63%"
