Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.330","44,97%"
"GALICIA","MULLERES","196.189","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.134","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.409","55,27%"
"A.S. FERROL","HOMES","11.294","44,29%"
"A.S. FERROL","MULLERES","14.204","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.802","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.419","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.370","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.721","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.405","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.309","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.132","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.179","54,37%"
"A.S. VIGO","HOMES","37.074","45,83%"
"A.S. VIGO","MULLERES","43.817","54,17%"
"SEN A.S. ASIGNADA","HOMES","119","47,6%"
"SEN A.S. ASIGNADA","MULLERES","131","52,4%"
