Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.247","46,62%"
"GALICIA","MULLERES","60.961","53,38%"

"A.S. A CORUÑA E CEE","HOMES","12.572","46,85%"
"A.S. A CORUÑA E CEE","MULLERES","14.265","53,15%"
"A.S. FERROL","HOMES","3.709","45,78%"
"A.S. FERROL","MULLERES","4.392","54,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.621","46,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.420","53,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.399","46,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.480","53,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.040","47,08%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.789","52,92%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.948","47,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.904","52,84%"
"A.S. VIGO","HOMES","10.958","46,3%"
"A.S. VIGO","MULLERES","12.711","53,7%"
