Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.478","45,05%"
"GALICIA","MULLERES","203.027","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.752","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.368","55,25%"
"A.S. FERROL","HOMES","11.979","44,47%"
"A.S. FERROL","MULLERES","14.959","55,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.593","44,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.191","55,5%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.085","44,09%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.474","55,91%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.952","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.932","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.934","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.070","54,31%"
"A.S. VIGO","HOMES","38.064","45,88%"
"A.S. VIGO","MULLERES","44.900","54,12%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
