Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","34.315","46,08%"
"GALICIA","MULLERES","40.160","53,92%"

"A.S. A CORUÑA E CEE","HOMES","7.706","46,39%"
"A.S. A CORUÑA E CEE","MULLERES","8.904","53,61%"
"A.S. FERROL","HOMES","2.336","45,44%"
"A.S. FERROL","MULLERES","2.805","54,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.761","46,09%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","4.399","53,91%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","4.635","45,56%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","5.538","54,44%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.633","46,15%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","4.239","53,85%"
"A.S. SANTIAGO E BARBANZA","HOMES","5.435","46,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","6.173","53,18%"
"A.S. VIGO","HOMES","6.809","45,66%"
"A.S. VIGO","MULLERES","8.102","54,34%"
