Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.634","45,2%"
"GALICIA","MULLERES","208.122","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.066","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.807","55,15%"
"A.S. FERROL","HOMES","12.408","44,62%"
"A.S. FERROL","MULLERES","15.402","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.372","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.885","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.690","44,35%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.961","55,65%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.364","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.268","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.665","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.787","54,17%"
"A.S. VIGO","HOMES","38.957","45,92%"
"A.S. VIGO","MULLERES","45.882","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
