Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","45.898","46,26%"
"GALICIA","MULLERES","53.330","53,74%"

"A.S. A CORUÑA E CEE","HOMES","10.695","46,49%"
"A.S. A CORUÑA E CEE","MULLERES","12.309","53,51%"
"A.S. FERROL","HOMES","3.344","45,54%"
"A.S. FERROL","MULLERES","3.999","54,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.962","46,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.766","53,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.829","45,7%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.927","54,3%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.049","46,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.865","53,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.023","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.917","52,99%"
"A.S. VIGO","HOMES","8.996","46,03%"
"A.S. VIGO","MULLERES","10.547","53,97%"
