Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","58.695","47,07%"
"GALICIA","MULLERES","66.002","52,93%"

"A.S. A CORUÑA E CEE","HOMES","13.683","47,21%"
"A.S. A CORUÑA E CEE","MULLERES","15.299","52,79%"
"A.S. FERROL","HOMES","3.914","45,83%"
"A.S. FERROL","MULLERES","4.627","54,17%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.173","47,16%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.916","52,84%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.152","46,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.165","53,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.840","47,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.596","52,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.581","47,54%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.470","52,46%"
"A.S. VIGO","HOMES","12.352","47%"
"A.S. VIGO","MULLERES","13.929","53%"
