Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","149.783","45,39%"
"GALICIA","MULLERES","180.234","54,61%"

"A.S. A CORUÑA E CEE","HOMES","32.564","45,34%"
"A.S. A CORUÑA E CEE","MULLERES","39.256","54,66%"
"A.S. FERROL","HOMES","10.301","44,86%"
"A.S. FERROL","MULLERES","12.664","55,14%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.472","44,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.639","55,61%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.048","44,42%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.580","55,58%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.336","45,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.694","54,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.858","46,06%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.251","53,94%"
"A.S. VIGO","HOMES","35.140","46,1%"
"A.S. VIGO","MULLERES","41.086","53,9%"
"SEN A.S. ASIGNADA","HOMES","64","50%"
"SEN A.S. ASIGNADA","MULLERES","64","50%"
