Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","147.810","45,47%"
"GALICIA","MULLERES","177.255","54,53%"

"A.S. A CORUÑA E CEE","HOMES","32.097","45,43%"
"A.S. A CORUÑA E CEE","MULLERES","38.547","54,57%"
"A.S. FERROL","HOMES","10.109","44,97%"
"A.S. FERROL","MULLERES","12.372","55,03%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.194","44,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.235","55,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.812","44,54%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.181","55,46%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.156","45,67%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.406","54,33%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.608","46,12%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.911","53,88%"
"A.S. VIGO","HOMES","34.776","46,17%"
"A.S. VIGO","MULLERES","40.549","53,83%"
"SEN A.S. ASIGNADA","HOMES","58","51,79%"
"SEN A.S. ASIGNADA","MULLERES","54","48,21%"
