Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","50.580","46,47%"
"GALICIA","MULLERES","58.275","53,53%"

"A.S. A CORUÑA E CEE","HOMES","12.062","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.760","53,29%"
"A.S. FERROL","HOMES","3.606","45,76%"
"A.S. FERROL","MULLERES","4.275","54,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.365","46,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.145","53,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.165","45,89%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.269","54,11%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.668","46,76%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.453","53,24%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.540","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.502","53%"
"A.S. VIGO","HOMES","10.174","46,15%"
"A.S. VIGO","MULLERES","11.871","53,85%"
