Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","27.663","45,84%"
"GALICIA","MULLERES","32.679","54,16%"

"A.S. A CORUÑA E CEE","HOMES","6.050","46,21%"
"A.S. A CORUÑA E CEE","MULLERES","7.041","53,79%"
"A.S. FERROL","HOMES","1.768","44,92%"
"A.S. FERROL","MULLERES","2.168","55,08%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.182","45,81%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.764","54,19%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.725","44,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.561","55,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.050","45,75%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.616","54,25%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.381","46,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","4.955","53,07%"
"A.S. VIGO","HOMES","5.507","45,58%"
"A.S. VIGO","MULLERES","6.574","54,42%"
