Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.618","45,19%"
"GALICIA","MULLERES","208.110","54,81%"

"A.S. A CORUÑA E CEE","HOMES","38.065","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.803","55,15%"
"A.S. FERROL","HOMES","12.407","44,62%"
"A.S. FERROL","MULLERES","15.402","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.364","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.880","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.686","44,34%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.962","55,66%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.364","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.266","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.660","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.790","54,18%"
"A.S. VIGO","HOMES","38.960","45,92%"
"A.S. VIGO","MULLERES","45.877","54,08%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
