Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.011","45,2%"
"GALICIA","MULLERES","208.536","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.152","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.927","55,16%"
"A.S. FERROL","HOMES","12.435","44,63%"
"A.S. FERROL","MULLERES","15.427","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.450","44,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.979","55,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.741","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.991","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.387","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.293","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.741","45,86%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.847","54,14%"
"A.S. VIGO","HOMES","38.994","45,91%"
"A.S. VIGO","MULLERES","45.942","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
