Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","142.914","45,82%"
"GALICIA","MULLERES","169.018","54,18%"

"A.S. A CORUÑA E CEE","HOMES","30.997","45,81%"
"A.S. A CORUÑA E CEE","MULLERES","36.666","54,19%"
"A.S. FERROL","HOMES","9.599","45,4%"
"A.S. FERROL","MULLERES","11.546","54,6%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.589","45,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.036","54,98%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.114","44,85%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.042","55,15%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.635","45,94%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.577","54,06%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.978","46,34%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.980","53,66%"
"A.S. VIGO","HOMES","33.958","46,46%"
"A.S. VIGO","MULLERES","39.136","53,54%"
"SEN A.S. ASIGNADA","HOMES","44","55,7%"
"SEN A.S. ASIGNADA","MULLERES","35","44,3%"
