Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.252","45,24%"
"GALICIA","MULLERES","209.726","54,76%"

"A.S. A CORUÑA E CEE","HOMES","38.476","44,89%"
"A.S. A CORUÑA E CEE","MULLERES","47.243","55,11%"
"A.S. FERROL","HOMES","12.508","44,64%"
"A.S. FERROL","MULLERES","15.511","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.668","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.157","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.896","44,45%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.111","55,55%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.486","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.390","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.938","45,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.009","54,08%"
"A.S. VIGO","HOMES","39.171","45,89%"
"A.S. VIGO","MULLERES","46.179","54,11%"
"SEN A.S. ASIGNADA","HOMES","109","46,38%"
"SEN A.S. ASIGNADA","MULLERES","126","53,62%"
