Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.169","45,1%"
"GALICIA","MULLERES","204.722","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.176","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.865","55,23%"
"A.S. FERROL","HOMES","12.111","44,48%"
"A.S. FERROL","MULLERES","15.114","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.790","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.377","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.313","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.653","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.137","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.059","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.167","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.287","54,25%"
"A.S. VIGO","HOMES","38.359","45,89%"
"A.S. VIGO","MULLERES","45.236","54,11%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
