Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.108","45,2%"
"GALICIA","MULLERES","208.645","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.169","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.962","55,16%"
"A.S. FERROL","HOMES","12.439","44,63%"
"A.S. FERROL","MULLERES","15.434","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.482","44,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.002","55,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.747","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.001","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.395","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.307","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.759","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.856","54,13%"
"A.S. VIGO","HOMES","39.006","45,91%"
"A.S. VIGO","MULLERES","45.955","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
