Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.190","45,1%"
"GALICIA","MULLERES","204.756","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.176","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","45.869","55,23%"
"A.S. FERROL","HOMES","12.114","44,48%"
"A.S. FERROL","MULLERES","15.120","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.794","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.380","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.318","44,19%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.665","55,81%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.137","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.061","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.172","45,75%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.294","54,25%"
"A.S. VIGO","HOMES","38.363","45,89%"
"A.S. VIGO","MULLERES","45.236","54,11%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
