Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","40.358","46,17%"
"GALICIA","MULLERES","47.048","53,83%"

"A.S. A CORUÑA E CEE","HOMES","9.118","46,25%"
"A.S. A CORUÑA E CEE","MULLERES","10.597","53,75%"
"A.S. FERROL","HOMES","2.834","45,62%"
"A.S. FERROL","MULLERES","3.378","54,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.432","46,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.120","53,6%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.309","45,55%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.347","54,45%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.338","46,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.043","53,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.306","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.111","53%"
"A.S. VIGO","HOMES","8.021","45,91%"
"A.S. VIGO","MULLERES","9.452","54,09%"
