Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.472","46,65%"
"GALICIA","MULLERES","61.147","53,35%"

"A.S. A CORUÑA E CEE","HOMES","12.648","46,87%"
"A.S. A CORUÑA E CEE","MULLERES","14.335","53,13%"
"A.S. FERROL","HOMES","3.719","45,74%"
"A.S. FERROL","MULLERES","4.412","54,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.657","46,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.444","53,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.428","46,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.490","53,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.056","47,11%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.798","52,89%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.965","47,17%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.922","52,83%"
"A.S. VIGO","HOMES","10.999","46,32%"
"A.S. VIGO","MULLERES","12.746","53,68%"
