Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.019","45,01%"
"GALICIA","MULLERES","201.581","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.391","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.953","55,26%"
"A.S. FERROL","HOMES","11.816","44,41%"
"A.S. FERROL","MULLERES","14.791","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.367","44,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.024","55,63%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.884","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.297","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.857","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.827","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.736","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.878","54,35%"
"A.S. VIGO","HOMES","37.847","45,86%"
"A.S. VIGO","MULLERES","44.677","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
