Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.401","44,97%"
"GALICIA","MULLERES","196.275","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.147","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.426","55,27%"
"A.S. FERROL","HOMES","11.305","44,3%"
"A.S. FERROL","MULLERES","14.212","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.818","44,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.430","55,73%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.374","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.731","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.413","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.327","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.139","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.192","54,37%"
"A.S. VIGO","HOMES","37.086","45,83%"
"A.S. VIGO","MULLERES","43.826","54,17%"
"SEN A.S. ASIGNADA","HOMES","119","47,6%"
"SEN A.S. ASIGNADA","MULLERES","131","52,4%"
