Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","16.123","45,55%"
"GALICIA","MULLERES","19.274","54,45%"

"A.S. A CORUÑA E CEE","HOMES","3.832","45,95%"
"A.S. A CORUÑA E CEE","MULLERES","4.507","54,05%"
"A.S. FERROL","HOMES","917","43,28%"
"A.S. FERROL","MULLERES","1.202","56,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.887","44,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.338","55,34%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.745","43,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.497","56,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.593","46,96%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.799","53,04%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.529","46,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.891","53,34%"
"A.S. VIGO","HOMES","2.620","46,29%"
"A.S. VIGO","MULLERES","3.040","53,71%"
