Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.305","45,21%"
"GALICIA","MULLERES","208.832","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.227","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","47.015","55,15%"
"A.S. FERROL","HOMES","12.449","44,63%"
"A.S. FERROL","MULLERES","15.445","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.522","44,83%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.024","55,17%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.772","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.021","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.404","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.322","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.788","45,88%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.883","54,12%"
"A.S. VIGO","HOMES","39.032","45,91%"
"A.S. VIGO","MULLERES","45.994","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
