Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.824","45,01%"
"GALICIA","MULLERES","201.355","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.329","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","44.881","55,27%"
"A.S. FERROL","HOMES","11.797","44,41%"
"A.S. FERROL","MULLERES","14.769","55,59%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.355","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.019","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.863","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.265","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.841","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.813","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.700","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.835","54,35%"
"A.S. VIGO","HOMES","37.818","45,86%"
"A.S. VIGO","MULLERES","44.639","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
