Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.669","46,35%"
"GALICIA","MULLERES","55.181","53,65%"

"A.S. A CORUÑA E CEE","HOMES","11.313","46,62%"
"A.S. A CORUÑA E CEE","MULLERES","12.954","53,38%"
"A.S. FERROL","HOMES","3.479","45,6%"
"A.S. FERROL","MULLERES","4.151","54,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.121","46,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.938","53,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.935","45,77%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.033","54,23%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.264","46,52%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.051","53,48%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.203","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.116","52,98%"
"A.S. VIGO","HOMES","9.354","46,1%"
"A.S. VIGO","MULLERES","10.938","53,9%"
