Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.683","45,25%"
"GALICIA","MULLERES","210.184","54,75%"

"A.S. A CORUÑA E CEE","HOMES","38.591","44,9%"
"A.S. A CORUÑA E CEE","MULLERES","47.356","55,1%"
"A.S. FERROL","HOMES","12.522","44,63%"
"A.S. FERROL","MULLERES","15.534","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.730","44,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.238","55,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.952","44,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.161","55,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.526","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.450","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","23.011","45,94%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.081","54,06%"
"A.S. VIGO","HOMES","39.242","45,91%"
"A.S. VIGO","MULLERES","46.239","54,09%"
"SEN A.S. ASIGNADA","HOMES","109","46,58%"
"SEN A.S. ASIGNADA","MULLERES","125","53,42%"
