Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.321","46,64%"
"GALICIA","MULLERES","61.011","53,36%"

"A.S. A CORUÑA E CEE","HOMES","12.591","46,86%"
"A.S. A CORUÑA E CEE","MULLERES","14.278","53,14%"
"A.S. FERROL","HOMES","3.713","45,78%"
"A.S. FERROL","MULLERES","4.398","54,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.634","46,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.425","53,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.408","46,13%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.482","53,87%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.045","47,08%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.794","52,92%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.955","47,17%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.909","52,83%"
"A.S. VIGO","HOMES","10.975","46,31%"
"A.S. VIGO","MULLERES","12.725","53,69%"
