Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.502","44,97%"
"GALICIA","MULLERES","198.832","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.773","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.178","55,26%"
"A.S. FERROL","HOMES","11.541","44,33%"
"A.S. FERROL","MULLERES","14.493","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.029","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.673","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.633","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.057","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.604","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.574","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.365","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.463","54,38%"
"A.S. VIGO","HOMES","37.433","45,82%"
"A.S. VIGO","MULLERES","44.261","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
