Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","73.413","47,46%"
"GALICIA","MULLERES","81.265","52,54%"

"A.S. A CORUÑA E CEE","HOMES","17.245","47,52%"
"A.S. A CORUÑA E CEE","MULLERES","19.043","52,48%"
"A.S. FERROL","HOMES","4.897","46,77%"
"A.S. FERROL","MULLERES","5.574","53,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.949","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.803","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.246","47,02%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.292","52,98%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.576","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.446","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.277","47,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.164","52,07%"
"A.S. VIGO","HOMES","16.223","47,48%"
"A.S. VIGO","MULLERES","17.943","52,52%"
