Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","74.161","47,46%"
"GALICIA","MULLERES","82.098","52,54%"

"A.S. A CORUÑA E CEE","HOMES","17.439","47,55%"
"A.S. A CORUÑA E CEE","MULLERES","19.239","52,45%"
"A.S. FERROL","HOMES","4.932","46,72%"
"A.S. FERROL","MULLERES","5.624","53,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.113","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.982","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.319","46,99%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.386","53,01%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.616","47,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.483","52,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.413","47,96%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.299","52,04%"
"A.S. VIGO","HOMES","16.329","47,45%"
"A.S. VIGO","MULLERES","18.085","52,55%"
