Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.800","44,97%"
"GALICIA","MULLERES","197.997","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.533","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.918","55,28%"
"A.S. FERROL","HOMES","11.461","44,3%"
"A.S. FERROL","MULLERES","14.412","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.961","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.591","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.584","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.993","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.556","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.502","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.296","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.379","54,37%"
"A.S. VIGO","HOMES","37.285","45,83%"
"A.S. VIGO","MULLERES","44.069","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
