Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.153","44,99%"
"GALICIA","MULLERES","194.622","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.803","44,77%"
"A.S. A CORUÑA E CEE","MULLERES","42.943","55,23%"
"A.S. FERROL","HOMES","11.186","44,31%"
"A.S. FERROL","MULLERES","14.061","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.635","44,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.232","55,77%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.208","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.514","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.285","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.151","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.011","45,66%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.005","54,34%"
"A.S. VIGO","HOMES","36.914","45,85%"
"A.S. VIGO","MULLERES","43.594","54,15%"
"SEN A.S. ASIGNADA","HOMES","111","47,64%"
"SEN A.S. ASIGNADA","MULLERES","122","52,36%"
