Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.233","45,21%"
"GALICIA","MULLERES","208.755","54,79%"

"A.S. A CORUÑA E CEE","HOMES","38.213","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.999","55,16%"
"A.S. FERROL","HOMES","12.445","44,63%"
"A.S. FERROL","MULLERES","15.442","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.508","44,82%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.015","55,18%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.766","44,39%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.010","55,61%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.400","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.315","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.773","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.869","54,13%"
"A.S. VIGO","HOMES","39.017","45,91%"
"A.S. VIGO","MULLERES","45.977","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,44%"
"SEN A.S. ASIGNADA","MULLERES","128","53,56%"
