Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.942","45,1%"
"GALICIA","MULLERES","204.467","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.135","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.770","55,21%"
"A.S. FERROL","HOMES","12.096","44,5%"
"A.S. FERROL","MULLERES","15.087","55,5%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.759","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.350","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.274","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.624","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.112","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.035","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.128","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.283","54,29%"
"A.S. VIGO","HOMES","38.321","45,89%"
"A.S. VIGO","MULLERES","45.187","54,11%"
"SEN A.S. ASIGNADA","HOMES","117","47,18%"
"SEN A.S. ASIGNADA","MULLERES","131","52,82%"
