Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","111.146","47,33%"
"GALICIA","MULLERES","123.704","52,67%"

"A.S. A CORUÑA E CEE","HOMES","23.985","47,39%"
"A.S. A CORUÑA E CEE","MULLERES","26.628","52,61%"
"A.S. FERROL","HOMES","7.354","47,14%"
"A.S. FERROL","MULLERES","8.245","52,86%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","11.560","47,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","12.944","52,82%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.194","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","14.893","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.251","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","14.659","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","14.806","47,34%"
"A.S. SANTIAGO E BARBANZA","MULLERES","16.470","52,66%"
"A.S. VIGO","HOMES","26.996","47,48%"
"A.S. VIGO","MULLERES","29.865","52,52%"
