Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.360","45,05%"
"GALICIA","MULLERES","202.916","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.722","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.347","55,25%"
"A.S. FERROL","HOMES","11.969","44,46%"
"A.S. FERROL","MULLERES","14.949","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.577","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.177","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.060","44,08%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.452","55,92%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.946","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.921","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.919","45,69%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.054","54,31%"
"A.S. VIGO","HOMES","38.048","45,88%"
"A.S. VIGO","MULLERES","44.883","54,12%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
