Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.965","45,23%"
"GALICIA","MULLERES","209.440","54,77%"

"A.S. A CORUÑA E CEE","HOMES","38.406","44,87%"
"A.S. A CORUÑA E CEE","MULLERES","47.179","55,13%"
"A.S. FERROL","HOMES","12.494","44,65%"
"A.S. FERROL","MULLERES","15.489","55,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.637","44,89%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.109","55,11%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.850","44,43%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.083","55,57%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.455","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.364","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.886","45,9%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.971","54,1%"
"A.S. VIGO","HOMES","39.127","45,9%"
"A.S. VIGO","MULLERES","46.118","54,1%"
"SEN A.S. ASIGNADA","HOMES","110","46,41%"
"SEN A.S. ASIGNADA","MULLERES","127","53,59%"
