Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","134.026","46,38%"
"GALICIA","MULLERES","154.945","53,62%"

"A.S. A CORUÑA E CEE","HOMES","29.142","46,46%"
"A.S. A CORUÑA E CEE","MULLERES","33.587","53,54%"
"A.S. FERROL","HOMES","8.674","46,28%"
"A.S. FERROL","MULLERES","10.069","53,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.465","45,81%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.109","54,19%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","15.813","45,57%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","18.889","54,43%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","15.764","46,5%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.135","53,5%"
"A.S. SANTIAGO E BARBANZA","HOMES","17.838","46,56%"
"A.S. SANTIAGO E BARBANZA","MULLERES","20.477","53,44%"
"A.S. VIGO","HOMES","32.307","46,85%"
"A.S. VIGO","MULLERES","36.658","53,15%"
"SEN A.S. ASIGNADA","HOMES","23","52,27%"
"SEN A.S. ASIGNADA","MULLERES","21","47,73%"
