Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","44.355","46,26%"
"GALICIA","MULLERES","51.518","53,74%"

"A.S. A CORUÑA E CEE","HOMES","10.237","46,5%"
"A.S. A CORUÑA E CEE","MULLERES","11.780","53,5%"
"A.S. FERROL","HOMES","3.187","45,57%"
"A.S. FERROL","MULLERES","3.807","54,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.793","46,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.550","53,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.724","45,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.804","54,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.857","46,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.615","53,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.855","46,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.751","53,07%"
"A.S. VIGO","HOMES","8.702","46,01%"
"A.S. VIGO","MULLERES","10.211","53,99%"
