Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","149.257","45,41%"
"GALICIA","MULLERES","179.411","54,59%"

"A.S. A CORUÑA E CEE","HOMES","32.444","45,38%"
"A.S. A CORUÑA E CEE","MULLERES","39.048","54,62%"
"A.S. FERROL","HOMES","10.250","44,9%"
"A.S. FERROL","MULLERES","12.581","55,1%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.403","44,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.533","55,59%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.990","44,46%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.473","55,54%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.287","45,6%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.626","54,4%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.780","46,08%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.150","53,92%"
"A.S. VIGO","HOMES","35.042","46,12%"
"A.S. VIGO","MULLERES","40.941","53,88%"
"SEN A.S. ASIGNADA","HOMES","61","50,83%"
"SEN A.S. ASIGNADA","MULLERES","59","49,17%"
