Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.447","46,65%"
"GALICIA","MULLERES","61.126","53,35%"

"A.S. A CORUÑA E CEE","HOMES","12.634","46,87%"
"A.S. A CORUÑA E CEE","MULLERES","14.321","53,13%"
"A.S. FERROL","HOMES","3.719","45,74%"
"A.S. FERROL","MULLERES","4.412","54,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.655","46,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.443","53,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.424","46,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.487","53,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.054","47,11%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.798","52,89%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.963","47,16%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.921","52,84%"
"A.S. VIGO","HOMES","10.998","46,32%"
"A.S. VIGO","MULLERES","12.744","53,68%"
