Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","143.330","45,78%"
"GALICIA","MULLERES","169.774","54,22%"

"A.S. A CORUÑA E CEE","HOMES","31.106","45,76%"
"A.S. A CORUÑA E CEE","MULLERES","36.866","54,24%"
"A.S. FERROL","HOMES","9.640","45,34%"
"A.S. FERROL","MULLERES","11.620","54,66%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","15.634","44,95%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","19.150","55,05%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.165","44,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","21.140","55,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.671","45,91%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","19.644","54,09%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.022","46,32%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.043","53,68%"
"A.S. VIGO","HOMES","34.048","46,44%"
"A.S. VIGO","MULLERES","39.275","53,56%"
"SEN A.S. ASIGNADA","HOMES","44","55%"
"SEN A.S. ASIGNADA","MULLERES","36","45%"
