Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","75.347","47,43%"
"GALICIA","MULLERES","83.509","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.717","47,49%"
"A.S. A CORUÑA E CEE","MULLERES","19.588","52,51%"
"A.S. FERROL","HOMES","4.964","46,72%"
"A.S. FERROL","MULLERES","5.661","53,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.375","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.273","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.454","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.544","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.685","47,56%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.577","52,44%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.596","47,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.520","52,09%"
"A.S. VIGO","HOMES","16.556","47,44%"
"A.S. VIGO","MULLERES","18.346","52,56%"
