Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","52.957","46,61%"
"GALICIA","MULLERES","60.668","53,39%"

"A.S. A CORUÑA E CEE","HOMES","12.504","46,81%"
"A.S. A CORUÑA E CEE","MULLERES","14.209","53,19%"
"A.S. FERROL","HOMES","3.686","45,76%"
"A.S. FERROL","MULLERES","4.369","54,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.577","46,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.372","53,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.364","46,08%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.446","53,92%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.005","47,02%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.767","52,98%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.917","47,18%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.863","52,82%"
"A.S. VIGO","HOMES","10.904","46,31%"
"A.S. VIGO","MULLERES","12.642","53,69%"
