Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","165.357","45,02%"
"GALICIA","MULLERES","201.902","54,98%"

"A.S. A CORUÑA E CEE","HOMES","36.497","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.072","55,26%"
"A.S. FERROL","HOMES","11.867","44,44%"
"A.S. FERROL","MULLERES","14.834","55,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.404","44,39%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.052","55,61%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.920","44,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.314","55,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.878","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.855","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.778","45,67%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.912","54,33%"
"A.S. VIGO","HOMES","37.892","45,86%"
"A.S. VIGO","MULLERES","44.729","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
