Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","15.368","45,73%"
"GALICIA","MULLERES","18.236","54,27%"

"A.S. A CORUÑA E CEE","HOMES","3.693","46,04%"
"A.S. A CORUÑA E CEE","MULLERES","4.328","53,96%"
"A.S. FERROL","HOMES","839","44,79%"
"A.S. FERROL","MULLERES","1.034","55,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.807","44,64%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.241","55,36%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.677","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.417","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.470","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.624","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.448","46,91%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.771","53,09%"
"A.S. VIGO","HOMES","2.434","46,32%"
"A.S. VIGO","MULLERES","2.821","53,68%"
