Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","42.922","46,25%"
"GALICIA","MULLERES","49.878","53,75%"

"A.S. A CORUÑA E CEE","HOMES","9.718","46,35%"
"A.S. A CORUÑA E CEE","MULLERES","11.250","53,65%"
"A.S. FERROL","HOMES","3.081","45,62%"
"A.S. FERROL","MULLERES","3.672","54,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.665","46,43%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.382","53,57%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.591","45,69%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.645","54,31%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.670","46,31%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.415","53,69%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.711","47,04%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.556","52,96%"
"A.S. VIGO","HOMES","8.486","46,01%"
"A.S. VIGO","MULLERES","9.958","53,99%"
