Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","76.094","47,43%"
"GALICIA","MULLERES","84.348","52,57%"

"A.S. A CORUÑA E CEE","HOMES","17.901","47,48%"
"A.S. A CORUÑA E CEE","MULLERES","19.802","52,52%"
"A.S. FERROL","HOMES","5.013","46,79%"
"A.S. FERROL","MULLERES","5.701","53,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.464","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.373","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.598","46,97%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.709","53,03%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.735","47,51%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.650","52,49%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.678","47,89%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.619","52,11%"
"A.S. VIGO","HOMES","16.705","47,46%"
"A.S. VIGO","MULLERES","18.494","52,54%"
