Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","44.865","46,29%"
"GALICIA","MULLERES","52.049","53,71%"

"A.S. A CORUÑA E CEE","HOMES","10.427","46,58%"
"A.S. A CORUÑA E CEE","MULLERES","11.957","53,42%"
"A.S. FERROL","HOMES","3.236","45,64%"
"A.S. FERROL","MULLERES","3.855","54,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.851","46,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.617","53,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.754","45,65%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.850","54,35%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.906","46,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.686","53,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.910","46,99%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.794","53,01%"
"A.S. VIGO","HOMES","8.781","46,04%"
"A.S. VIGO","MULLERES","10.290","53,96%"
