Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.054","45,2%"
"GALICIA","MULLERES","208.592","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.162","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.942","55,16%"
"A.S. FERROL","HOMES","12.434","44,62%"
"A.S. FERROL","MULLERES","15.430","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.472","44,8%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.994","55,2%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.740","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.995","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.389","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.301","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.752","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.851","54,13%"
"A.S. VIGO","HOMES","38.994","45,91%"
"A.S. VIGO","MULLERES","45.950","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,25%"
"SEN A.S. ASIGNADA","MULLERES","129","53,75%"
