Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.632","45,06%"
"GALICIA","MULLERES","203.186","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.767","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.394","55,25%"
"A.S. FERROL","HOMES","11.999","44,49%"
"A.S. FERROL","MULLERES","14.972","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.604","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.209","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.123","44,09%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.514","55,91%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.960","45,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.949","54,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.962","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.088","54,29%"
"A.S. VIGO","HOMES","38.099","45,89%"
"A.S. VIGO","MULLERES","44.927","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
